hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date,total_nights,revenue,stay_duration,year_month
City Hotel,0,76,2016,October,43,22,2,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,116.36,0,1,Check-Out,29-10-16,2016-10-22,7,814.52,7,2016-10
City Hotel,0,73,2016,October,44,28,0,1,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,0.0,0,Transient-Party,73.0,0,0,Check-Out,29-10-16,2016-10-28,1,73.0,1,2016-10
City Hotel,0,35,2016,October,44,25,0,4,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,149.0,0,2,Check-Out,29-10-16,2016-10-25,4,596.0,4,2016-10
City Hotel,0,32,2016,October,44,25,0,4,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,109.0,0,1,Check-Out,29-10-16,2016-10-25,4,436.0,4,2016-10
City Hotel,0,234,2016,October,44,25,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,103.7,0,1,Check-Out,29-10-16,2016-10-25,4,414.8,4,2016-10
City Hotel,0,85,2016,October,44,25,0,4,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,104.4,0,2,Check-Out,29-10-16,2016-10-25,4,417.6,4,2016-10
City Hotel,0,213,2016,October,43,22,2,5,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,0.0,0,Transient,175.14,0,1,Check-Out,29-10-16,2016-10-22,7,1225.98,7,2016-10
City Hotel,0,1,2016,October,44,28,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,G,0,No Deposit,20.0,0.0,0,Transient-Party,119.0,1,1,Check-Out,29-10-16,2016-10-28,1,119.0,1,2016-10
City Hotel,0,86,2016,October,44,25,0,4,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,0.0,0,Transient,123.3,0,1,Check-Out,29-10-16,2016-10-25,4,493.2,4,2016-10
City Hotel,0,3,2016,October,44,25,0,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,0.0,0,Transient,138.0,0,0,Check-Out,29-10-16,2016-10-25,4,552.0,4,2016-10
City Hotel,0,3,2016,October,44,25,0,4,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,2,No Deposit,14.0,0.0,0,Transient,133.0,0,0,Check-Out,29-10-16,2016-10-25,4,532.0,4,2016-10
City Hotel,0,4,2016,October,44,25,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,145.0,0,2,Check-Out,29-10-16,2016-10-25,4,580.0,4,2016-10
City Hotel,0,2,2016,October,44,27,0,2,1,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,139.0,0,3,Check-Out,29-10-16,2016-10-27,2,278.0,2,2016-10
City Hotel,0,260,2016,October,43,22,2,5,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient-Party,108.68,0,3,Check-Out,29-10-16,2016-10-22,7,760.76,7,2016-10
City Hotel,0,1,2016,October,44,28,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20.0,0.0,0,Transient-Party,95.0,1,1,Check-Out,29-10-16,2016-10-28,1,95.0,1,2016-10
City Hotel,0,32,2016,October,43,22,2,5,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,118.0,0,2,Check-Out,29-10-16,2016-10-22,7,826.0,7,2016-10
City Hotel,0,33,2016,October,44,23,2,4,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,2,No Deposit,0.0,0.0,0,Transient,12.0,0,2,Check-Out,29-10-16,2016-10-23,6,72.0,6,2016-10
City Hotel,0,3,2016,October,44,27,0,2,1,0.0,0,BB,BEL,Aviation,Corporate,0,0,0,D,A,0,No Deposit,0.0,153.0,0,Transient,110.0,0,0,Check-Out,29-10-16,2016-10-27,2,220.0,2,2016-10
City Hotel,0,2,2017,May,19,7,2,1,1,0.0,0,BB,BEL,Aviation,Corporate,1,0,1,E,E,1,No Deposit,0.0,153.0,0,Transient,125.0,0,0,Check-Out,10-05-17,2017-05-07,3,375.0,3,2017-05
City Hotel,0,184,2016,October,44,25,0,4,2,2.0,0,BB,HRV,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,0.0,0,Transient,162.9,0,1,Check-Out,29-10-16,2016-10-25,4,651.6,4,2016-10
City Hotel,0,88,2016,October,41,7,6,16,0,0.0,0,SC,POL,Corporate,Corporate,0,0,0,A,K,7,No Deposit,193.0,0.0,0,Transient-Party,0.0,0,1,Check-Out,29-10-16,2016-10-07,22,0.0,22,2016-10
City Hotel,0,32,2016,October,44,25,0,5,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,0.0,0,Transient,85.0,0,1,Check-Out,30-10-16,2016-10-25,5,425.0,5,2016-10
City Hotel,0,180,2016,October,44,28,0,2,1,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,80.1,0,0,Check-Out,30-10-16,2016-10-28,2,160.2,2,2016-10
City Hotel,0,31,2016,October,44,27,0,3,2,0.0,0,BB,THA,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,9.0,0.0,0,Transient,129.0,0,2,Check-Out,30-10-16,2016-10-27,3,387.0,3,2016-10
City Hotel,0,3,2016,October,44,26,0,4,2,1.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,7.0,0.0,0,Transient,109.1,0,2,Check-Out,30-10-16,2016-10-26,4,436.4,4,2016-10
City Hotel,0,117,2016,October,44,29,0,1,3,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,123.3,0,0,Check-Out,30-10-16,2016-10-29,1,123.3,1,2016-10
City Hotel,0,55,2016,October,44,29,0,1,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,82.47,0,1,Check-Out,30-10-16,2016-10-29,1,82.47,1,2016-10
City Hotel,0,22,2016,October,44,28,0,2,1,0.0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,0.0,0,Transient,90.0,0,0,Check-Out,30-10-16,2016-10-28,2,180.0,2,2016-10
City Hotel,0,12,2016,October,44,26,0,4,2,2.0,0,BB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,0.0,0.0,0,Transient,168.0,0,0,Check-Out,30-10-16,2016-10-26,4,672.0,4,2016-10
City Hotel,0,199,2016,October,44,28,0,2,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,29.0,0.0,0,Transient-Party,95.0,0,0,Check-Out,30-10-16,2016-10-28,2,190.0,2,2016-10
City Hotel,0,35,2016,October,44,27,0,3,2,0.0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,109.0,0,2,Check-Out,30-10-16,2016-10-27,3,327.0,3,2016-10
City Hotel,0,229,2016,October,44,27,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,70.44,0,0,Check-Out,30-10-16,2016-10-27,3,211.32,3,2016-10
City Hotel,0,95,2016,October,44,27,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,104.4,0,1,Check-Out,30-10-16,2016-10-27,3,313.20000000000005,3,2016-10
City Hotel,0,229,2016,October,44,27,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,70.44,0,2,Check-Out,30-10-16,2016-10-27,3,211.32,3,2016-10
City Hotel,0,178,2016,October,44,26,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,90.9,0,2,Check-Out,30-10-16,2016-10-26,4,363.6,4,2016-10
City Hotel,0,32,2016,October,44,27,0,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,109.0,0,1,Check-Out,30-10-16,2016-10-27,3,327.0,3,2016-10
City Hotel,0,178,2016,October,44,26,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,90.9,0,2,Check-Out,30-10-16,2016-10-26,4,363.6,4,2016-10
City Hotel,0,179,2016,October,44,26,0,4,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,80.1,0,1,Check-Out,30-10-16,2016-10-26,4,320.4,4,2016-10
City Hotel,0,180,2016,October,44,26,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,66.49,0,1,Check-Out,30-10-16,2016-10-26,4,265.96,4,2016-10
City Hotel,0,180,2016,October,44,26,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,66.49,0,2,Check-Out,30-10-16,2016-10-26,4,265.96,4,2016-10
City Hotel,0,239,2016,October,44,28,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,0.0,0,Transient,96.3,0,1,Check-Out,30-10-16,2016-10-28,2,192.6,2,2016-10
City Hotel,0,7,2016,October,44,29,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,0.0,0.0,0,Transient,100.0,1,1,Check-Out,30-10-16,2016-10-29,1,100.0,1,2016-10
City Hotel,0,239,2016,October,44,28,0,2,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Transient-Party,128.7,0,1,Check-Out,30-10-16,2016-10-28,2,257.4,2,2016-10
City Hotel,0,37,2016,October,44,28,0,2,2,0.0,0,SC,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,83.93,0,1,Check-Out,30-10-16,2016-10-28,2,167.86,2,2016-10
City Hotel,0,183,2016,October,44,26,0,4,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,123.3,0,2,Check-Out,30-10-16,2016-10-26,4,493.2,4,2016-10
City Hotel,0,183,2016,October,44,26,0,4,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,80.1,0,2,Check-Out,30-10-16,2016-10-26,4,320.4,4,2016-10
City Hotel,0,37,2016,October,44,27,0,3,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,119.0,0,1,Check-Out,30-10-16,2016-10-27,3,357.0,3,2016-10
City Hotel,0,36,2016,October,44,28,0,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,109.0,0,2,Check-Out,30-10-16,2016-10-28,2,218.0,2,2016-10
City Hotel,0,33,2016,October,44,25,0,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Transient,138.0,1,2,Check-Out,30-10-16,2016-10-25,5,690.0,5,2016-10
City Hotel,0,0,2016,October,44,29,0,1,2,1.0,1,BB,FRA,Direct,Direct,0,0,0,F,F,1,No Deposit,14.0,0.0,0,Transient,239.0,1,1,Check-Out,30-10-16,2016-10-29,1,239.0,1,2016-10
City Hotel,0,28,2016,October,44,28,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,110.0,0,2,Check-Out,30-10-16,2016-10-28,2,220.0,2,2016-10
City Hotel,0,199,2016,October,44,28,0,2,3,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,29.0,0.0,0,Transient-Party,123.0,0,1,Check-Out,30-10-16,2016-10-28,2,246.0,2,2016-10
City Hotel,0,4,2016,October,44,29,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,140.0,0,2,Check-Out,30-10-16,2016-10-29,1,140.0,1,2016-10
City Hotel,0,23,2016,October,44,28,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,145.0,0,2,Check-Out,30-10-16,2016-10-28,2,290.0,2,2016-10
City Hotel,0,142,2016,October,44,27,0,3,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,100.8,0,1,Check-Out,30-10-16,2016-10-27,3,302.4,3,2016-10
City Hotel,0,37,2016,October,44,27,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,0.0,0,Transient,153.0,1,3,Check-Out,30-10-16,2016-10-27,3,459.0,3,2016-10
City Hotel,0,0,2016,October,44,29,0,1,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0.0,0,Transient,141.49,0,0,Check-Out,30-10-16,2016-10-29,1,141.49,1,2016-10
City Hotel,0,32,2016,October,44,25,0,5,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,109.0,0,1,Check-Out,30-10-16,2016-10-25,5,545.0,5,2016-10
City Hotel,0,20,2016,October,44,27,0,3,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,85.0,0,0,Check-Out,30-10-16,2016-10-27,3,255.0,3,2016-10
City Hotel,0,0,2017,March,9,2,0,1,1,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,A,0,No Deposit,0.0,0.0,0,Transient,65.0,0,0,Check-Out,03-03-17,2017-03-02,1,65.0,1,2017-03
City Hotel,0,84,2017,May,21,25,0,3,2,1.0,0,BB,PRT,Direct,Direct,1,0,2,A,A,0,No Deposit,0.0,0.0,0,Transient,114.0,0,2,Check-Out,28-05-17,2017-05-25,3,342.0,3,2017-05
City Hotel,0,181,2016,October,44,28,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,90.9,0,2,Check-Out,30-10-16,2016-10-28,2,181.8,2,2016-10
City Hotel,0,30,2016,October,44,27,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,85.0,0,0,Check-Out,30-10-16,2016-10-27,3,255.0,3,2016-10
City Hotel,0,199,2016,October,44,28,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,29.0,0.0,0,Transient-Party,85.0,0,0,Check-Out,30-10-16,2016-10-28,2,170.0,2,2016-10
City Hotel,0,32,2016,October,44,29,0,1,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,109.0,0,2,Check-Out,30-10-16,2016-10-29,1,109.0,1,2016-10
City Hotel,0,44,2016,October,44,28,0,2,2,1.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,100.0,0,0,Check-Out,30-10-16,2016-10-28,2,200.0,2,2016-10
City Hotel,0,35,2016,October,44,27,0,3,2,0.0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,118.0,1,2,Check-Out,30-10-16,2016-10-27,3,354.0,3,2016-10
City Hotel,0,44,2016,October,44,28,0,2,2,1.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,0.0,0,Transient,100.0,0,0,Check-Out,30-10-16,2016-10-28,2,200.0,2,2016-10
City Hotel,0,116,2016,October,44,29,0,1,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,104.4,0,0,Check-Out,30-10-16,2016-10-29,1,104.4,1,2016-10
City Hotel,0,30,2016,October,44,28,0,2,2,0.0,0,BB,PHL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,144.0,0,0,Check-Out,30-10-16,2016-10-28,2,288.0,2,2016-10
City Hotel,0,8,2016,October,44,28,0,2,1,0.0,0,BB,ITA,Aviation,Corporate,0,0,0,D,D,0,No Deposit,0.0,153.0,0,Transient,110.0,0,0,Check-Out,30-10-16,2016-10-28,2,220.0,2,2016-10
City Hotel,0,86,2016,October,44,28,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,104.4,0,1,Check-Out,30-10-16,2016-10-28,2,208.8,2,2016-10
City Hotel,0,1,2016,October,44,28,0,2,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,149.0,0,1,Check-Out,30-10-16,2016-10-28,2,298.0,2,2016-10
City Hotel,0,1,2016,October,44,29,0,1,3,0.0,0,HB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0.0,0,Transient,203.81,0,1,Check-Out,30-10-16,2016-10-29,1,203.81,1,2016-10
City Hotel,0,199,2016,October,44,28,0,2,1,2.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,C,2,No Deposit,29.0,0.0,0,Transient-Party,109.0,0,0,Check-Out,30-10-16,2016-10-28,2,218.0,2,2016-10
City Hotel,0,199,2016,October,44,28,0,2,3,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,29.0,0.0,0,Transient-Party,123.0,0,0,Check-Out,30-10-16,2016-10-28,2,246.0,2,2016-10
City Hotel,0,98,2016,October,44,24,1,5,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,F,B,2,No Deposit,9.0,0.0,0,Transient,89.5,0,2,Check-Out,30-10-16,2016-10-24,6,537.0,6,2016-10
City Hotel,0,0,2016,October,44,27,0,3,0,2.0,0,HB,FRA,Online TA,TA/TO,0,0,0,F,B,3,No Deposit,9.0,0.0,0,Transient,18.6,0,2,Check-Out,30-10-16,2016-10-27,3,55.800000000000004,3,2016-10
City Hotel,0,6,2016,October,44,26,0,4,1,0.0,0,BB,FRA,Aviation,Corporate,0,0,0,D,D,0,No Deposit,0.0,153.0,0,Transient,110.0,0,0,Check-Out,30-10-16,2016-10-26,4,440.0,4,2016-10
City Hotel,0,35,2016,October,44,28,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,0.0,0.0,0,Transient,104.13,0,0,Check-Out,30-10-16,2016-10-28,2,208.26,2,2016-10
City Hotel,0,26,2016,October,44,29,0,1,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,130.0,0,1,Check-Out,30-10-16,2016-10-29,1,130.0,1,2016-10
City Hotel,0,42,2016,October,44,29,0,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,109.0,0,2,Check-Out,30-10-16,2016-10-29,1,109.0,1,2016-10
City Hotel,0,31,2016,October,44,27,1,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,85.0,0,0,Check-Out,31-10-16,2016-10-27,4,340.0,4,2016-10
City Hotel,0,77,2016,October,45,30,1,0,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,85.5,0,2,Check-Out,31-10-16,2016-10-30,1,85.5,1,2016-10
City Hotel,0,0,2016,October,44,29,1,1,2,0.0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,140.0,0,2,Check-Out,31-10-16,2016-10-29,2,280.0,2,2016-10
City Hotel,0,180,2016,October,44,28,1,2,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,42.0,0.0,0,Transient,100.08,0,2,Check-Out,31-10-16,2016-10-28,3,300.24,3,2016-10
City Hotel,0,7,2016,October,44,27,1,3,1,0.0,0,BB,PRT,Aviation,Corporate,0,0,0,D,D,1,No Deposit,0.0,153.0,0,Transient,110.0,0,0,Check-Out,31-10-16,2016-10-27,4,440.0,4,2016-10
City Hotel,0,6,2016,October,44,26,1,4,1,0.0,0,BB,PRT,Aviation,Corporate,0,0,0,D,D,1,No Deposit,0.0,153.0,0,Transient,110.0,0,0,Check-Out,31-10-16,2016-10-26,5,550.0,5,2016-10
City Hotel,0,2,2016,October,45,30,1,0,1,0.0,0,BB,ESP,Aviation,Corporate,0,0,0,D,B,0,No Deposit,0.0,153.0,0,Transient,110.0,0,0,Check-Out,31-10-16,2016-10-30,1,110.0,1,2016-10
City Hotel,0,35,2016,October,44,28,1,2,2,0.0,0,BB,TUR,Online TA,TA/TO,0,0,0,A,K,0,No Deposit,8.0,0.0,0,Transient,129.0,0,1,Check-Out,31-10-16,2016-10-28,3,387.0,3,2016-10
City Hotel,0,26,2016,October,45,31,1,0,2,0.0,0,BB,TUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Group,110.0,0,1,Check-Out,01-11-16,2016-10-31,1,110.0,1,2016-10
City Hotel,0,0,2016,October,45,30,1,0,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,140.0,0,0,Check-Out,31-10-16,2016-10-30,1,140.0,1,2016-10
City Hotel,0,62,2016,October,44,29,1,1,2,1.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,1,No Deposit,14.0,0.0,0,Transient,139.5,1,2,Check-Out,31-10-16,2016-10-29,2,279.0,2,2016-10
City Hotel,0,193,2016,October,44,28,1,2,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,85.5,0,0,Check-Out,31-10-16,2016-10-28,3,256.5,3,2016-10
City Hotel,0,35,2016,October,44,28,1,2,2,0.0,0,BB,TUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,0.0,0,Transient,129.0,0,1,Check-Out,31-10-16,2016-10-28,3,387.0,3,2016-10
City Hotel,0,0,2016,October,45,30,1,0,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,140.0,0,0,Check-Out,31-10-16,2016-10-30,1,140.0,1,2016-10
City Hotel,0,9,2016,October,45,30,1,0,2,0.0,0,SC,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,120.0,0,0,Check-Out,31-10-16,2016-10-30,1,120.0,1,2016-10
City Hotel,0,34,2016,October,44,26,1,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,85.0,0,0,Check-Out,31-10-16,2016-10-26,5,425.0,5,2016-10
City Hotel,0,10,2016,October,45,30,1,0,1,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,120.0,0,0,Check-Out,31-10-16,2016-10-30,1,120.0,1,2016-10
City Hotel,0,36,2016,October,44,28,1,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,109.0,0,1,Check-Out,31-10-16,2016-10-28,3,327.0,3,2016-10
City Hotel,0,179,2016,October,44,27,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,90.9,0,3,Check-Out,31-10-16,2016-10-27,4,363.6,4,2016-10
City Hotel,0,36,2016,October,44,28,1,2,1,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,109.0,0,1,Check-Out,31-10-16,2016-10-28,3,327.0,3,2016-10
City Hotel,0,36,2016,October,44,28,1,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0.0,0,Transient,109.0,0,1,Check-Out,31-10-16,2016-10-28,3,327.0,3,2016-10
City Hotel,0,240,2016,October,44,27,1,3,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Transient-Party,90.95,0,2,Check-Out,31-10-16,2016-10-27,4,363.8,4,2016-10
City Hotel,0,0,2016,October,45,31,0,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,0,A,G,0,No Deposit,28.0,0.0,0,Transient,0.0,0,1,Check-Out,31-10-16,2016-10-31,0,0.0,0,2016-10
City Hotel,0,268,2016,October,44,28,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,96.3,0,2,Check-Out,31-10-16,2016-10-28,3,288.9,3,2016-10
City Hotel,0,71,2016,October,45,30,1,0,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,75.54,0,1,Check-Out,31-10-16,2016-10-30,1,75.54,1,2016-10
City Hotel,0,92,2016,October,44,29,1,1,0,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,0.0,0,Transient,81.5,0,2,Check-Out,31-10-16,2016-10-29,2,163.0,2,2016-10
City Hotel,0,93,2016,October,44,29,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,0.0,0,Transient,81.5,0,2,Check-Out,31-10-16,2016-10-29,2,163.0,2,2016-10
City Hotel,0,32,2016,October,44,25,1,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,0.0,0,Transient,92.88,0,0,Check-Out,31-10-16,2016-10-25,6,557.28,6,2016-10
City Hotel,0,5,2016,October,44,28,1,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9.0,0.0,0,Transient,200.33,1,2,Check-Out,31-10-16,2016-10-28,3,600.99,3,2016-10
City Hotel,0,5,2016,October,44,28,1,2,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9.0,0.0,0,Transient,200.33,0,2,Check-Out,31-10-16,2016-10-28,3,600.99,3,2016-10
City Hotel,0,150,2016,October,44,28,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0.0,0,Transient,76.36,0,1,Check-Out,31-10-16,2016-10-28,3,229.07999999999998,3,2016-10
